tempo,rms_mean,spectral_centroid_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,file_path,instrument_label,start_sec,duration_sec
126.04801829268293,0.3690771758556366,1622.2874777012466,-119.8705062866211,192.0748291015625,-53.56243896484375,19.31200408935547,-13.92215347290039,16.77843475341797,1.657472014427185,-34.79911804199219,-2.474936008453369,-8.243026733398438,7.711868762969971,0.6148087978363037,3.13142728805542,13.578784942626951,-1.8406949043273928,11.692795753479004,-8.966493606567383,-11.733603477478027,4.744833946228027,-8.14079475402832,0.1153683736920356,0.1124496757984161,0.1356417685747146,0.4253273010253906,0.5860323309898376,0.1901050359010696,0.1322382688522339,0.080568253993988,0.1227970197796821,0.0532883256673812,0.0996661260724067,0.2124002277851104,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/611.wav,Harmonium,0.0,3.0
55.5695564516129,0.3734219372272491,1351.5924846412672,-139.32269287109375,200.8708953857422,-51.78014373779297,19.158321380615234,-5.527440071105957,8.671174049377441,9.417021751403809,-21.823671340942383,-6.795291423797607,-12.338869094848633,-0.2484519630670547,-10.03599452972412,-12.694741249084473,2.62723159790039,-9.405238151550291,0.4337702691555023,0.5881564617156982,0.6912460327148438,10.685662269592283,7.512088775634766,0.2059328407049179,0.201089859008789,0.0971584096550941,0.1594650000333786,0.3101531267166137,0.2177106440067291,0.0742430090904235,0.1457129269838333,0.4862919449806213,0.4783138930797577,0.2006447613239288,0.2011735886335373,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/364.wav,Harmonium,0.0,3.0
80.74951171875,0.3757078945636749,1325.9721520569306,-133.15386962890625,202.8515014648437,-50.00601196289063,16.216453552246094,-9.553051948547363,6.640991687774658,11.238290786743164,-21.22345924377441,-6.204842567443848,-10.503172874450684,0.6790767908096313,-8.377555847167969,-15.800287246704102,1.005078673362732,-6.9430131912231445,-2.6645443439483643,-1.7368767261505127,-3.083075761795044,6.67112398147583,9.68541431427002,0.1252408772706985,0.2345304191112518,0.1677059084177017,0.2328161299228668,0.2377587705850601,0.2731884717941284,0.3734408617019653,0.2481145113706588,0.3332843482494354,0.3242309391498565,0.2140405178070068,0.1469183415174484,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/367.wav,Harmonium,0.0,3.0
56.17357336956522,0.3681469261646271,1371.0780730260192,-139.61766052246094,200.8899383544922,-55.33717346191406,17.09556007385254,-5.084587574005127,9.550200462341309,8.60692024230957,-21.73073959350586,-6.334008693695068,-11.51955223083496,1.6784307956695557,-9.1439790725708,-12.291444778442385,2.520240068435669,-9.425321578979492,0.1563522815704345,-0.0173346921801567,1.0846468210220337,10.465325355529783,7.187681198120117,0.2100836038589477,0.2223124653100967,0.1067184209823608,0.1614880412817001,0.3012074828147888,0.2041356414556503,0.0688275247812271,0.1345757991075515,0.4526305794715881,0.4595525562763214,0.2009059637784958,0.2096350044012069,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/116.wav,Harmonium,0.0,3.0
132.51201923076923,0.4182468950748443,1319.6296122957046,-141.60888671875,201.43321228027344,-42.57215118408203,16.916444778442383,-2.5111782550811768,6.187114238739014,5.197482585906982,-19.10394287109375,-5.64935827255249,-10.76776123046875,-0.4521660506725311,-10.259873390197754,-9.60532283782959,2.784468650817871,-6.552823066711426,8.291537284851074,4.034676551818848,5.632459163665772,18.276479721069336,9.06797695159912,0.1734092384576797,0.1490011364221573,0.0786492377519607,0.1073831841349601,0.0623480379581451,0.062223169952631,0.0603780448436737,0.1215761005878448,0.4486333727836609,0.4448376595973968,0.2653081119060516,0.3201525211334228,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/374.wav,Harmonium,0.0,3.0
89.10290948275862,0.4823192954063415,1416.9930283554231,-177.0939483642578,161.46287536621094,-42.62651062011719,25.584550857543945,-6.668960571289063,-1.684024214744568,1.26945161819458,-27.50314140319824,-9.526521682739258,-14.984228134155272,-10.384013175964355,-8.622110366821289,-8.803850173950195,0.5234794616699219,0.1121163964271545,10.084024429321287,4.759166240692139,11.78614616394043,18.674102783203125,2.997494697570801,0.1970881223678589,0.0463788472115993,0.0796938091516494,0.2564805448055267,0.0856966599822044,0.0134092504158616,0.0270611010491848,0.0612883046269416,0.1901630163192749,0.2467188239097595,0.2692889869213104,0.4640469551086426,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/485.wav,Harmonium,0.0,3.0
75.99954044117646,0.4355301558971405,1398.1720694991102,-124.90157318115234,199.5032501220703,-57.461219787597656,20.01814842224121,-12.972349166870115,6.111544609069824,10.15077781677246,-23.43352127075196,-10.148330688476562,-11.695889472961426,3.489588022232056,-16.19719696044922,-16.583175659179688,2.217730760574341,-12.52036476135254,1.8237069845199585,-0.9277983903884888,-0.975131332874298,14.24488353729248,14.305354118347168,0.0353432819247245,0.0361642055213451,0.0227424316108226,0.0567178763449192,0.0629773959517479,0.0484352186322212,0.0402828119695186,0.1752008348703384,0.6763973832130432,0.7017528414726257,0.2552029490470886,0.0440394878387451,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/456.wav,Harmonium,0.0,3.0
89.10290948275862,0.4049427509307861,1531.7048271225012,-181.4971160888672,166.94302368164062,-46.84565734863281,26.358747482299805,-9.413687705993652,8.884954452514648,0.3065409362316131,-37.8355598449707,-7.149019241333008,-16.34262466430664,-8.039942741394043,-4.018625259399414,-6.546611785888672,9.788294792175291,5.521427631378174,23.20482444763184,20.94511985778809,3.341270923614502,1.0445023775100708,-16.703264236450195,0.4424337744712829,0.941407322883606,0.2595530450344085,0.0694428831338882,0.0530398786067962,0.0830701142549514,0.0394151397049427,0.0710470005869865,0.1829178929328918,0.0562987588346004,0.0438300482928752,0.0874223411083221,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/626.wav,Harmonium,0.0,3.0
92.28515625,0.4378436505794525,1398.952854927132,-120.54313659667967,199.4976501464844,-48.00284957885742,33.59245300292969,-11.698147773742676,2.373241424560547,11.625480651855469,-21.277814865112305,-4.971907615661621,-10.537790298461914,1.966695070266724,-11.065820693969728,-13.926283836364746,3.348031044006348,-10.68901538848877,1.0190203189849854,0.9651730060577391,1.8306691646575928,14.199575424194336,11.191326141357422,0.0677768588066101,0.0474253483116626,0.0598387606441974,0.1473874300718307,0.2191567718982696,0.1244706287980079,0.0613942071795463,0.113809235394001,0.4291173815727234,0.6029836535453796,0.2975136935710907,0.1643420457839965,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/590.wav,Harmonium,0.0,3.0
55.5695564516129,0.3681725561618805,1396.8293078159438,-136.26544189453125,202.6612243652344,-52.161128997802734,19.93195343017578,-11.596436500549316,3.3942224979400635,6.66278600692749,-24.444812774658203,-6.184192180633545,-10.560883522033691,-0.1201040521264076,-13.08639430999756,-16.22402572631836,-0.0678972527384758,-11.545869827270508,1.7292585372924805,1.925273895263672,1.7697829008102417,12.196259498596191,6.531736373901367,0.2093097567558288,0.1874003857374191,0.0914336666464805,0.1671781092882156,0.3029562532901764,0.2123211026191711,0.0807169303297996,0.1506929248571396,0.5031757354736328,0.4835149049758911,0.2045890092849731,0.2044239938259124,/kaggle/input/music-instrunment-sounds-for-classification/music_dataset/Harmonium/296.wav,Harmonium,0.0,3.0
